movie_id,kw_id
333348,9986
333348,11223
20483,1523
20483,2249
20483,9986
20483,11223
11457,1523
11457,2249
11457,9986
11457,11223
321697,1523
321697,2249
321697,9986
321697,11223
19840,1523
19840,2249
19840,9986
19840,11223
22327,1523
22327,2249
22327,9986
22327,11223
38665,1523
38665,2249
38665,9986
38665,11223
2575,1523
2575,2249
2575,9986
2575,11223
11644,1523
11644,2249
11644,9986
11644,11223
146227,1523
146227,2249
146227,9986
146227,11223
68924,1523
68924,2249
68924,9986
68924,11223
253235,1523
253235,2249
253235,9986
253235,11223
22102,1523
22102,2249
22102,9986
22102,11223
18701,1523
18701,2249
18701,9986
18701,11223
10068,1523
10068,2249
10068,9986
10068,11223
848,1523
848,2249
848,9986
848,11223
36811,1523
36811,2249
36811,9986
36811,11223
522,1523
522,2249
522,9986
522,11223
130150,1523
130150,2249
130150,9986
130150,11223
13809,1523
13809,2249
13809,9986
13809,11223
27380,1523
27380,2249
27380,9986
27380,11223
10549,1523
10549,2249
10549,9986
10549,11223
33870,1523
33870,2249
33870,9986
33870,11223
245703,1523
245703,2249
245703,9986
245703,11223
10739,1523
10739,2249
10739,9986
10739,11223
127560,1523
127560,2249
127560,9986
127560,11223
396152,1523
396152,2249
396152,9986
396152,11223
10017,1523
10017,2249
10017,9986
10017,11223
11468,1523
11468,2249
11468,9986
11468,11223
193613,1523
193613,2249
193613,9986
193613,11223
17436,1523
17436,2249
17436,9986
17436,11223
43434,1523
43434,2249
43434,9986
43434,11223
31166,1523
31166,2249
31166,9986
31166,11223
69848,1523
69848,2249
69848,9986
69848,11223
8408,1523
8408,2249
8408,9986
8408,11223
332411,1523
332411,2249
332411,9986
332411,11223
9626,1523
9626,2249
9626,9986
9626,11223
75638,1523
75638,2249
75638,9986
75638,11223
8363,1523
8363,2249
8363,9986
8363,11223
15670,1523
15670,2249
15670,9986
15670,11223
290555,1523
290555,2249
290555,9986
290555,11223
8328,1523
8328,2249
8328,9986
8328,11223
10982,1523
10982,2249
10982,9986
10982,11223
205,1523
205,2249
205,9986
205,11223
1620,1523
1620,2249
1620,9986
1620,11223
175541,1523
175541,2249
175541,9986
175541,11223
241254,1523
241254,2249
241254,9986
241254,11223
31932,1523
31932,2249
31932,9986
31932,11223
1933,1523
1933,2249
1933,9986
1933,11223
679,1523
679,2249
679,9986
679,11223
11113,1523
11113,2249
11113,9986
11113,11223
3597,1523
3597,2249
3597,9986
3597,11223
193893,1523
193893,2249
193893,9986
193893,11223
9675,1523
9675,2249
9675,9986
9675,11223
9988,1523
9988,2249
9988,9986
9988,11223
948,1523
948,2249
948,9986
948,11223
21765,1523
21765,2249
21765,9986
21765,11223
146304,1523
146304,2249
146304,9986
146304,11223
7516,1523
7516,2249
7516,9986
7516,11223
41439,1523
41439,2249
41439,9986
41439,11223
2752,1523
2752,2249
2752,9986
2752,11223
9429,1523
9429,2249
9429,9986
9429,11223
38117,1523
38117,2249
38117,9986
38117,11223
9792,1523
9792,2249
9792,9986
9792,11223
13778,1523
13778,2249
13778,9986
13778,11223
228203,1523
228203,2249
228203,9986
228203,11223
41382,1523
41382,2249
41382,9986
41382,11223
13960,1523
13960,2249
13960,9986
13960,11223
114150,1523
114150,2249
114150,9986
114150,11223
26602,1523
26602,2249
26602,9986
26602,11223
10223,1523
10223,2249
10223,9986
10223,11223
16028,1523
16028,2249
16028,9986
16028,11223
15639,1523
15639,2249
15639,9986
15639,11223
16112,1523
16112,2249
16112,9986
16112,11223
26390,1523
26390,2249
26390,9986
26390,11223
27759,1523
27759,2249
27759,9986
27759,11223
109428,1523
109428,2249
109428,9986
109428,11223
23049,1523
23049,2249
23049,9986
23049,11223
9310,1523
9310,2249
9310,9986
9310,11223
11411,1523
11411,2249
11411,9986
11411,11223
16988,1523
16988,2249
16988,9986
16988,11223
7304,1523
7304,2249
7304,9986
7304,11223
24747,1523
24747,2249
24747,9986
24747,11223
58048,1523
58048,2249
58048,9986
58048,11223
1491,1523
1491,2249
1491,9986
1491,11223
2989,1523
2989,2249
2989,9986
2989,11223
10629,1523
10629,2249
10629,9986
10629,11223
255343,1523
255343,2249
255343,9986
255343,11223
4723,1523
4723,2249
4723,9986
4723,11223
25763,1523
25763,2249
25763,9986
25763,11223
79694,1523
79694,2249
79694,9986
79694,11223
4032,1523
4032,2249
4032,9986
4032,11223
18615,1523
18615,2249
18615,9986
18615,11223
10673,1523
10673,2249
10673,9986
10673,11223
4584,1523
4584,2249
4584,9986
4584,11223
2977,1523
2977,2249
2977,9986
2977,11223
10760,1523
10760,2249
10760,9986
10760,11223
11093,1523
11093,2249
11093,9986
11093,11223
207,1523
207,2249
207,9986
207,11223
8467,1523
8467,2249
8467,9986
8467,11223
639,1523
639,2249
639,9986
639,11223
24226,1523
24226,2249
24226,9986
24226,11223
9285,1523
9285,2249
9285,9986
9285,11223
14709,1523
14709,2249
14709,9986
14709,11223
74643,1523
74643,2249
74643,9986
74643,11223
13788,1523
13788,2249
13788,9986
13788,11223
83666,1523
83666,2249
83666,9986
83666,11223
10781,1523
10781,2249
10781,9986
10781,11223
318850,1523
318850,2249
318850,9986
318850,11223
13908,1523
13908,2249
13908,9986
13908,11223
39180,1523
39180,2249
39180,9986
39180,11223
16161,1523
16161,2249
16161,9986
16161,11223
49950,1523
49950,2249
49950,9986
49950,11223
10956,1523
10956,2249
10956,9986
10956,11223
9594,1523
9594,2249
9594,9986
9594,11223
4638,1523
4638,2249
4638,9986
4638,11223
13972,1523
13972,2249
13972,9986
13972,11223
5038,1523
5038,2249
5038,9986
5038,11223
10571,1523
10571,2249
10571,9986
10571,11223
10994,1523
10994,2249
10994,9986
10994,11223
19994,1523
19994,2249
19994,9986
19994,11223
25166,1523
25166,2249
25166,9986
25166,11223
30890,1523
30890,2249
30890,9986
30890,11223
23169,1523
23169,2249
23169,9986
23169,11223
17403,1523
17403,2249
17403,9986
17403,11223
12120,1523
12120,2249
12120,9986
12120,11223
9800,1523
9800,2249
9800,9986
9800,11223
1090,1523
1090,2249
1090,9986
1090,11223
18475,1523
18475,2249
18475,9986
18475,11223
40160,1523
40160,2249
40160,9986
40160,11223
18074,1523
18074,2249
18074,9986
18074,11223
9689,1523
9689,2249
9689,9986
9689,11223
9781,1523
9781,2249
9781,9986
9781,11223
8009,1523
8009,2249
8009,9986
8009,11223
3877,1523
3877,2249
3877,9986
3877,11223
8854,1523
8854,2249
8854,9986
8854,11223
152599,1523
152599,2249
152599,9986
152599,11223
18840,1523
18840,2249
18840,9986
18840,11223
68727,1523
68727,2249
68727,9986
68727,11223
12657,1523
12657,2249
12657,9986
12657,11223
12410,1523
12410,2249
12410,9986
12410,11223
34647,1523
34647,2249
34647,9986
34647,11223
73935,1523
73935,2249
73935,9986
73935,11223
28178,1523
28178,2249
28178,9986
28178,11223
185567,1523
185567,2249
185567,9986
185567,11223
264656,1523
264656,2249
264656,9986
264656,11223
35696,1523
35696,2249
35696,9986
35696,11223
16351,1523
16351,2249
16351,9986
16351,11223
38717,1523
38717,2249
38717,9986
38717,11223
18777,1523
18777,2249
18777,9986
18777,11223
9035,1523
9035,2249
9035,9986
9035,11223
90,1523
90,2249
90,9986
90,11223
771,1523
771,2249
771,9986
771,11223
9576,1523
9576,2249
9576,9986
9576,11223
744,1523
744,2249
744,9986
744,11223
14,1523
14,2249
14,9986
14,11223
45269,1523
45269,2249
45269,9986
45269,11223
9493,1523
9493,2249
9493,9986
9493,11223
22556,1523
22556,2249
22556,9986
22556,11223
873,1523
873,2249
873,9986
873,11223
205596,1523
205596,2249
205596,9986
205596,11223
10765,1523
10765,2249
10765,9986
10765,11223
16769,1523
16769,2249
16769,9986
16769,11223
33217,1523
33217,2249
33217,9986
33217,11223
132232,1523
132232,2249
132232,9986
132232,11223
11153,1523
11153,2249
11153,9986
11153,11223
208134,1523
208134,2249
208134,9986
208134,11223
1165,1523
1165,2249
1165,9986
1165,11223
4011,1523
4011,2249
4011,9986
4011,11223
17202,1523
17202,2249
17202,9986
17202,11223
9587,1523
9587,2249
9587,9986
9587,11223
65086,1523
65086,2249
65086,9986
65086,11223
10053,1523
10053,2249
10053,9986
10053,11223
11870,1523
11870,2249
11870,9986
11870,11223
11778,1523
11778,2249
11778,9986
11778,11223
586,1523
586,2249
586,9986
586,11223
18736,1523
18736,2249
18736,9986
18736,11223
134411,1523
134411,2249
134411,9986
134411,11223
287903,1523
287903,2249
287903,9986
287903,11223
9276,1523
9276,2249
9276,9986
9276,11223
15765,1523
15765,2249
15765,9986
15765,11223
2142,1523
2142,2249
2142,9986
2142,11223
11397,1523
11397,2249
11397,9986
11397,11223
77016,1523
77016,2249
77016,9986
77016,11223
11478,1523
11478,2249
11478,9986
11478,11223
266856,1523
266856,2249
266856,9986
266856,11223
13411,1523
13411,2249
13411,9986
13411,11223
10564,1523
10564,2249
10564,9986
10564,11223
947,1523
947,2249
947,9986
947,11223
24150,1523
24150,2249
24150,9986
24150,11223
228970,1523
228970,2249
228970,9986
228970,11223
18405,1523
18405,2249
18405,9986
18405,11223
6961,1523
6961,2249
6961,9986
6961,11223
11442,1523
11442,2249
11442,9986
11442,11223
2493,1523
2493,2249
2493,9986
2493,11223
14047,1523
14047,2249
14047,9986
14047,11223
64690,1523
64690,2249
64690,9986
64690,11223
11132,1523
11132,2249
11132,9986
11132,11223
17127,1523
17127,2249
17127,9986
17127,11223
1562,1523
1562,2249
1562,9986
1562,11223
232679,1523
232679,2249
232679,9986
232679,11223
17880,1523
17880,2249
17880,9986
17880,11223
14736,1523
14736,2249
14736,9986
14736,11223
9434,1523
9434,2249
9434,9986
9434,11223
23706,1523
23706,2249
23706,9986
23706,11223
11531,1523
11531,2249
11531,9986
11531,11223
9100,1523
9100,2249
9100,9986
9100,11223
116,1523
116,2249
116,9986
116,11223
38843,1523
38843,2249
38843,9986
38843,11223
1245,1523
1245,2249
1245,9986
1245,11223
4995,1523
4995,2249
4995,9986
4995,11223
10413,1523
10413,2249
10413,9986
10413,11223
14012,1523
14012,2249
14012,9986
14012,11223
9793,1523
9793,2249
9793,9986
9793,11223
12212,1523
12212,2249
12212,9986
12212,11223
13768,1523
13768,2249
13768,9986
13768,11223
8975,1523
8975,2249
8975,9986
8975,11223
342521,1523
342521,2249
342521,9986
342521,11223
45272,1523
45272,2249
45272,9986
45272,11223
9424,1523
9424,2249
9424,9986
9424,11223
97367,1523
97367,2249
97367,9986
97367,11223
254904,1523
254904,2249
254904,9986
254904,11223
18681,1523
18681,2249
18681,9986
18681,11223
12162,1523
12162,2249
12162,9986
12162,11223
11495,1523
11495,2249
11495,9986
11495,11223
64689,1523
64689,2249
64689,9986
64689,11223
157849,1523
157849,2249
157849,9986
157849,11223
13166,1523
13166,2249
13166,9986
13166,11223
15511,1523
15511,2249
15511,9986
15511,11223
37003,1523
37003,2249
37003,9986
37003,11223
12211,1523
12211,2249
12211,9986
12211,11223
13816,1523
13816,2249
13816,9986
13816,11223
51828,1523
51828,2249
51828,9986
51828,11223
22798,1523
22798,2249
22798,9986
22798,11223
7501,1523
7501,2249
7501,9986
7501,11223
10743,1523
10743,2249
10743,9986
10743,11223
37718,1523
37718,2249
37718,9986
37718,11223
15237,1523
15237,2249
15237,9986
15237,11223
9686,1523
9686,2249
9686,9986
9686,11223
17644,1523
17644,2249
17644,9986
17644,11223
97430,1523
97430,2249
97430,9986
97430,11223
12257,1523
12257,2249
12257,9986
12257,11223
13539,1523
13539,2249
13539,9986
13539,11223
68,1523
68,2249
68,9986
68,11223
14024,1523
14024,2249
14024,9986
14024,11223
115,1523
115,2249
115,9986
115,11223
7874,1523
7874,2249
7874,9986
7874,11223
4911,1523
4911,2249
4911,9986
4911,11223
1988,1523
1988,2249
1988,9986
1988,11223
16222,1523
16222,2249
16222,9986
16222,11223
9557,1523
9557,2249
9557,9986
9557,11223
9026,1523
9026,2249
9026,9986
9026,11223
57943,1523
57943,2249
57943,9986
57943,11223
18276,1523
18276,2249
18276,9986
18276,11223
8321,1523
8321,2249
8321,9986
8321,11223
72359,1523
72359,2249
72359,9986
72359,11223
10186,1523
10186,2249
10186,9986
10186,11223
25704,1523
25704,2249
25704,9986
25704,11223
133694,1523
133694,2249
133694,9986
133694,11223
19265,1523
19265,2249
19265,9986
19265,11223
36047,1523
36047,2249
36047,9986
36047,11223
8053,1523
8053,2249
8053,9986
8053,11223
2290,1523
2290,2249
2290,9986
2290,11223
5236,1523
5236,2249
5236,9986
5236,11223
6552,1523
6552,2249
6552,9986
6552,11223
1018,1523
1018,2249
1018,9986
1018,11223
10075,1523
10075,2249
10075,9986
10075,11223
38031,1523
38031,2249
38031,9986
38031,11223
42188,1523
42188,2249
42188,9986
42188,11223
112430,1523
112430,2249
112430,9986
112430,11223
6687,1523
6687,2249
6687,9986
6687,11223
13853,1523
13853,2249
13853,9986
13853,11223
31306,1523
31306,2249
31306,9986
31306,11223
8461,1523
8461,2249
8461,9986
8461,11223
331592,1523
331592,2249
331592,9986
331592,11223
47692,1523
47692,2249
47692,9986
47692,11223
400,1523
400,2249
400,9986
400,11223
9104,1523
9104,2249
9104,9986
9104,11223
23759,1523
23759,2249
23759,9986
23759,11223
24206,1523
24206,2249
24206,9986
24206,11223
10185,1523
10185,2249
10185,9986
10185,11223
75033,1523
75033,2249
75033,9986
75033,11223
74536,1523
74536,2249
74536,9986
74536,11223
31668,1523
31668,2249
31668,9986
31668,11223
13501,1523
13501,2249
13501,9986
13501,11223
15208,1523
15208,2249
15208,9986
15208,11223
172391,1523
172391,2249
172391,9986
172391,11223
262543,1523
262543,2249
262543,9986
262543,11223
9288,1523
9288,2249
9288,9986
9288,11223
40880,1523
40880,2249
40880,9986
40880,11223
137,1523
137,2249
137,9986
137,11223
264999,1523
264999,2249
264999,9986
264999,11223
454,1523
454,2249
454,9986
454,11223
288980,1523
288980,2249
288980,9986
288980,11223
33,1523
33,2249
33,9986
33,11223
12405,1523
12405,2249
12405,9986
12405,11223
10998,1523
10998,2249
10998,9986
10998,11223
114,1523
114,2249
114,9986
114,11223
9396,1523
9396,2249
9396,9986
9396,11223
319910,1523
319910,2249
319910,9986
319910,11223
2604,1523
2604,2249
2604,9986
2604,11223
864,1523
864,2249
864,9986
864,11223
14435,1523
14435,2249
14435,9986
14435,11223
1931,1523
1931,2249
1931,9986
1931,11223
691,1523
691,2249
691,9986
691,11223
9877,1523
9877,2249
9877,9986
9877,11223
62008,1523
62008,2249
62008,9986
62008,11223
12227,1523
12227,2249
12227,9986
12227,11223
13824,1523
13824,2249
13824,9986
13824,11223
71688,1523
71688,2249
71688,9986
71688,11223
15173,1523
15173,2249
15173,9986
15173,11223
8291,1523
8291,2249
8291,9986
8291,11223
13950,1523
13950,2249
13950,9986
13950,11223
12158,1523
12158,2249
12158,9986
12158,11223
11586,1523
11586,2249
11586,9986
11586,11223
10008,1523
10008,2249
10008,9986
10008,11223
2830,1523
2830,2249
2830,9986
2830,11223
12403,1523
12403,2249
12403,9986
12403,11223
34563,1523
34563,2249
34563,9986
34563,11223
14557,1523
14557,2249
14557,9986
14557,11223
10368,1523
10368,2249
10368,9986
10368,11223
10280,1523
10280,2249
10280,9986
10280,11223
12637,1523
12637,2249
12637,9986
12637,11223
34152,1523
34152,2249
34152,9986
34152,11223
14434,1523
14434,2249
14434,9986
14434,11223
11470,1523
11470,2249
11470,9986
11470,11223
10741,1523
10741,2249
10741,9986
10741,11223
24940,1523
24940,2249
24940,9986
24940,11223
82679,1523
82679,2249
82679,9986
82679,11223
1440,1523
1440,2249
1440,9986
1440,11223
18041,1523
18041,2249
18041,9986
18041,11223
28029,1523
28029,2249
28029,9986
28029,11223
1123,1523
1123,2249
1123,9986
1123,11223
14033,1523
14033,2249
14033,9986
14033,11223
87729,1523
87729,2249
87729,9986
87729,11223
16899,1523
16899,2249
16899,9986
16899,11223
41317,1523
41317,2249
41317,9986
41317,11223
245700,1523
245700,2249
245700,9986
245700,11223
16005,1523
16005,2249
16005,9986
16005,11223
44754,1523
44754,2249
44754,9986
44754,11223
23988,1523
23988,2249
23988,9986
23988,11223
43949,1523
43949,2249
43949,9986
43949,11223
142,1523
142,2249
142,9986
142,11223
9603,1523
9603,2249
9603,9986
9603,11223
10712,1523
10712,2249
10712,9986
10712,11223
243938,1523
243938,2249
243938,9986
243938,11223
10876,1523
10876,2249
10876,9986
10876,11223
86838,1523
86838,2249
86838,9986
86838,11223
25208,1523
25208,2249
25208,9986
25208,11223
97370,1523
97370,2249
97370,9986
97370,11223
801,1523
801,2249
801,9986
801,11223
70829,1523
70829,2249
70829,9986
70829,11223
54518,1523
54518,2249
54518,9986
54518,11223
44214,1523
44214,2249
44214,9986
44214,11223
240,1523
240,2249
240,9986
240,11223
9816,1523
9816,2249
9816,9986
9816,11223
10131,1523
10131,2249
10131,9986
10131,11223
339984,1523
339984,2249
339984,9986
339984,11223
8859,1523
8859,2249
8859,9986
8859,11223
11967,1523
11967,2249
11967,9986
11967,11223
239563,1523
239563,2249
239563,9986
239563,11223
222899,1523
222899,2249
222899,9986
222899,11223
4951,1523
4951,2249
4951,9986
4951,11223
10985,1523
10985,2249
10985,9986
10985,11223
9644,1523
9644,2249
9644,9986
9644,11223
332567,1523
332567,2249
332567,9986
332567,11223
1954,1523
1954,2249
1954,9986
1954,11223
15489,1523
15489,2249
15489,9986
15489,11223
15250,1523
15250,2249
15250,9986
15250,11223
22345,1523
22345,2249
22345,9986
22345,11223
9448,1523
9448,2249
9448,9986
9448,11223
38223,1523
38223,2249
38223,9986
38223,11223
11186,1523
11186,2249
11186,9986
11186,11223
136835,1523
136835,2249
136835,9986
136835,11223
5876,1523
5876,2249
5876,9986
5876,11223
264660,1523
264660,2249
264660,9986
264660,11223
492,1523
492,2249
492,9986
492,11223
25462,1523
25462,2249
25462,9986
25462,11223
238603,1523
238603,2249
238603,9986
238603,11223
10691,1523
10691,2249
10691,9986
10691,11223
1251,1523
1251,2249
1251,9986
1251,11223
5172,1523
5172,2249
5172,9986
5172,11223
58680,1523
58680,2249
58680,9986
58680,11223
264644,1523
264644,2249
264644,9986
264644,11223
14577,1523
14577,2249
14577,9986
14577,11223
11592,1523
11592,2249
11592,9986
11592,11223
16406,1523
16406,2249
16406,9986
16406,11223
19052,1523
19052,2249
19052,9986
19052,11223
3682,1523
3682,2249
3682,9986
3682,11223
9683,1523
9683,2249
9683,9986
9683,11223
2084,1523
2084,2249
2084,9986
2084,11223
107811,1523
107811,2249
107811,9986
107811,11223
13074,1523
13074,2249
13074,9986
13074,11223
144340,1523
144340,2249
144340,9986
144340,11223
48217,1523
48217,2249
48217,9986
48217,11223
28211,1523
28211,2249
28211,9986
28211,11223
47502,1523
47502,2249
47502,9986
47502,11223
9950,1523
9950,2249
9950,9986
9950,11223
84892,1523
84892,2249
84892,9986
84892,11223
24227,1523
24227,2249
24227,9986
24227,11223
9672,1523
9672,2249
9672,9986
9672,11223
44853,1523
44853,2249
44853,9986
44853,11223
157544,1523
157544,2249
157544,9986
157544,11223
59678,1523
59678,2249
59678,9986
59678,11223
79777,1523
79777,2249
79777,9986
79777,11223
158011,1523
158011,2249
158011,9986
158011,11223
17043,1523
17043,2249
17043,9986
17043,11223
8952,1523
8952,2249
8952,9986
8952,11223
13435,1523
13435,2249
13435,9986
13435,11223
17187,1523
17187,2249
17187,9986
17187,11223
319,1523
319,2249
319,9986
319,11223
59457,1523
59457,2249
59457,9986
59457,11223
9504,1523
9504,2249
9504,9986
9504,11223
37414,1523
37414,2249
37414,9986
37414,11223
6217,1523
6217,2249
6217,9986
6217,11223
26688,1523
26688,2249
26688,9986
26688,11223
43867,1523
43867,2249
43867,9986
43867,11223
6615,1523
6615,2249
6615,9986
6615,11223
14574,1523
14574,2249
14574,9986
14574,11223
16,1523
16,2249
16,9986
16,11223
39780,1523
39780,2249
39780,9986
39780,11223
21612,1523
21612,2249
21612,9986
21612,11223
36691,1523
36691,2249
36691,9986
36691,11223
23631,1523
23631,2249
23631,9986
23631,11223
45324,1523
45324,2249
45324,9986
45324,11223
12144,1523
12144,2249
12144,9986
12144,11223
56601,1523
56601,2249
56601,9986
56601,11223
9552,1523
9552,2249
9552,9986
9552,11223
578,1523
578,2249
578,9986
578,11223
2105,1523
2105,2249
2105,9986
2105,11223
10136,1523
10136,2249
10136,9986
10136,11223
67660,1523
67660,2249
67660,9986
67660,11223
10611,1523
10611,2249
10611,9986
10611,11223
154,1523
154,2249
154,9986
154,11223
3049,1523
3049,2249
3049,9986
3049,11223
860,1523
860,2249
860,9986
860,11223
9281,1523
9281,2249
9281,9986
9281,11223
75674,1523
75674,2249
75674,9986
75674,11223
9762,1523
9762,2249
9762,9986
9762,11223
3179,1523
3179,2249
3179,9986
3179,11223
184,1523
184,2249
184,9986
184,11223
13335,1523
13335,2249
13335,9986
13335,11223
76726,1523
76726,2249
76726,9986
76726,11223
10269,1523
10269,2249
10269,9986
10269,11223
36819,1523
36819,2249
36819,9986
36819,11223
17130,1523
17130,2249
17130,9986
17130,11223
57214,1523
57214,2249
57214,9986
57214,11223
11202,1523
11202,2249
11202,9986
11202,11223
9357,1523
9357,2249
9357,9986
9357,11223
13812,1523
13812,2249
13812,9986
13812,11223
9030,1523
9030,2249
9030,9986
9030,11223
19084,1523
19084,2249
19084,9986
19084,11223
8386,1523
8386,2249
8386,9986
8386,11223
10437,1523
10437,2249
10437,9986
10437,11223
1360,1523
1360,2249
1360,9986
1360,11223
101267,1523
101267,2249
101267,9986
101267,11223
222935,1523
222935,2249
222935,9986
222935,11223
10220,1523
10220,2249
10220,9986
10220,11223
284296,1523
284296,2249
284296,9986
284296,11223
31915,1523
31915,2249
31915,9986
31915,11223
11601,1523
11601,2249
11601,9986
11601,11223
205220,1523
205220,2249
205220,9986
205220,11223
11354,1523
11354,2249
11354,9986
11354,11223
16241,1523
16241,2249
16241,9986
16241,11223
14191,1523
14191,2249
14191,9986
14191,11223
286565,1523
286565,2249
286565,9986
286565,11223
26710,1523
26710,2249
26710,9986
26710,11223
129670,1523
129670,2249
129670,9986
129670,11223
9059,1523
9059,2249
9059,9986
9059,11223
34549,1523
34549,2249
34549,9986
34549,11223
57157,1523
57157,2249
57157,9986
57157,11223
1948,1523
1948,2249
1948,9986
1948,11223
28353,1523
28353,2249
28353,9986
28353,11223
46889,1523
46889,2249
46889,9986
46889,11223
38093,1523
38093,2249
38093,9986
38093,11223
14976,1523
14976,2249
14976,9986
14976,11223
11027,1523
11027,2249
11027,9986
11027,11223
3635,1523
3635,2249
3635,9986
3635,11223
6020,1523
6020,2249
6020,9986
6020,11223
122906,1523
122906,2249
122906,9986
122906,11223
60599,1523
60599,2249
60599,9986
60599,11223
227719,1523
227719,2249
227719,9986
227719,11223
14299,1523
14299,2249
14299,9986
14299,11223
19419,1523
19419,2249
19419,9986
19419,11223
12088,1523
12088,2249
12088,9986
12088,11223
14799,1523
14799,2249
14799,9986
14799,11223
9466,1523
9466,2249
9466,9986
9466,11223
7510,1523
7510,2249
7510,9986
7510,11223
31246,1523
31246,2249
31246,9986
31246,11223
61752,1523
61752,2249
61752,9986
61752,11223
10944,1523
10944,2249
10944,9986
10944,11223
10362,1523
10362,2249
10362,9986
10362,11223
14778,1523
14778,2249
14778,9986
14778,11223
45226,1523
45226,2249
45226,9986
45226,11223
10212,1523
10212,2249
10212,9986
10212,11223
8669,1523
8669,2249
8669,9986
8669,11223
16857,1523
16857,2249
16857,9986
16857,11223
86825,1523
86825,2249
86825,9986
86825,11223
8060,1523
8060,2249
8060,9986
8060,11223
15907,1523
15907,2249
15907,9986
15907,11223
38448,1523
38448,2249
38448,9986
38448,11223
9260,1523
9260,2249
9260,9986
9260,11223
61337,1523
61337,2249
61337,9986
61337,11223
13079,1523
13079,2249
13079,9986
13079,11223
89325,1523
89325,2249
89325,9986
89325,11223
4170,1523
4170,2249
4170,9986
4170,11223
12479,1523
12479,2249
12479,9986
12479,11223
10133,1523
10133,2249
10133,9986
10133,11223
50601,1523
50601,2249
50601,9986
50601,11223
26466,1523
26466,2249
26466,9986
26466,11223
345003,1523
345003,2249
345003,9986
345003,11223
236751,1523
236751,2249
236751,9986
236751,11223
107,1523
107,2249
107,9986
107,11223
8913,1523
8913,2249
8913,9986
8913,11223
18530,1523
18530,2249
18530,9986
18530,11223
927,1523
927,2249
927,9986
927,11223
11,1523
11,2249
11,9986
11,11223
291870,1523
291870,2249
291870,9986
291870,11223
907,1523
907,2249
907,9986
907,11223
11887,1523
11887,2249
11887,9986
11887,11223
45317,1523
45317,2249
45317,9986
45317,11223
12094,1523
12094,2249
12094,9986
12094,11223
10377,1523
10377,2249
10377,9986
10377,11223
249164,1523
249164,2249
249164,9986
249164,11223
256092,1523
256092,2249
256092,9986
256092,11223
9942,1523
9942,2249
9942,9986
9942,11223
10748,1523
10748,2249
10748,9986
10748,11223
1817,1523
1817,2249
1817,9986
1817,11223
10229,1523
10229,2249
10229,9986
10229,11223
687,1523
687,2249
687,9986
687,11223
796,1523
796,2249
796,9986
796,11223
22804,1523
22804,2249
22804,9986
22804,11223
10156,1523
10156,2249
10156,9986
10156,11223
12837,1523
12837,2249
12837,9986
12837,11223
17708,1523
17708,2249
17708,9986
17708,11223
13937,1523
13937,2249
13937,9986
13937,11223
28932,1523
28932,2249
28932,9986
28932,11223
31909,1523
31909,2249
31909,9986
31909,11223
167073,1523
167073,2249
167073,9986
167073,11223
3175,1523
3175,2249
3175,9986
3175,11223
14369,1523
14369,2249
14369,9986
14369,11223
16888,1523
16888,2249
16888,9986
16888,11223
121826,1523
121826,2249
121826,9986
121826,11223
10646,1523
10646,2249
10646,9986
10646,11223
12149,1523
12149,2249
12149,9986
12149,11223
304357,1523
304357,2249
304357,9986
304357,11223
11184,1523
11184,2249
11184,9986
11184,11223
766,1523
766,2249
766,9986
766,11223
20009,1523
20009,2249
20009,9986
20009,11223
1587,1523
1587,2249
1587,9986
1587,11223
30973,1523
30973,2249
30973,9986
30973,11223
11109,1523
11109,2249
11109,9986
11109,11223
9027,1523
9027,2249
9027,9986
9027,11223
63020,1523
63020,2249
63020,9986
63020,11223
86829,1523
86829,2249
86829,9986
86829,11223
11065,1523
11065,2249
11065,9986
11065,11223
13888,1523
13888,2249
13888,9986
13888,11223
42345,1523
42345,2249
42345,9986
42345,11223
13994,1523
13994,2249
13994,9986
13994,11223
1590,1523
1590,2249
1590,9986
1590,11223
62728,1523
62728,2249
62728,9986
62728,11223
11917,1523
11917,2249
11917,9986
11917,11223
80271,1523
80271,2249
80271,9986
80271,11223
4657,1523
4657,2249
4657,9986
4657,11223
24137,1523
24137,2249
24137,9986
24137,11223
190847,1523
190847,2249
190847,9986
190847,11223
11056,1523
11056,2249
11056,9986
11056,11223
62,1523
62,2249
62,9986
62,11223
601,1523
601,2249
601,9986
601,11223
13067,1523
13067,2249
13067,9986
13067,11223
25379,1523
25379,2249
25379,9986
25379,11223
88641,1523
88641,2249
88641,9986
88641,11223
14877,1523
14877,2249
14877,9986
14877,11223
96399,1523
96399,2249
96399,9986
96399,11223
489,1523
489,2249
489,9986
489,11223
373314,1523
373314,2249
373314,9986
373314,11223
214,1523
214,2249
214,9986
214,11223
10890,1523
10890,2249
10890,9986
10890,11223
1588,1523
1588,2249
1588,9986
1588,11223
316727,1523
316727,2249
316727,9986
316727,11223
10314,1523
10314,2249
10314,9986
10314,11223
663,1523
663,2249
663,9986
663,11223
11804,1523
11804,2249
11804,9986
11804,11223
16781,1523
16781,2249
16781,9986
16781,11223
11873,1523
11873,2249
11873,9986
11873,11223
9289,1523
9289,2249
9289,9986
9289,11223
10414,1523
10414,2249
10414,9986
10414,11223
1970,1523
1970,2249
1970,9986
1970,11223
9614,1523
9614,2249
9614,9986
9614,11223
8922,1523
8922,2249
8922,9986
8922,11223
1648,1523
1648,2249
1648,9986
1648,11223
