actor_id,actor
928347,Mariann Gavelo
1766784,Dared Wright
540363,Wyndham Standing
1446669,Peter Davidson
1852860,Alexandre Pepin
932326,David McConnell
50776,Joe Bostick
1463687,Eric R Salas
1278122,Jenny Bede
183016,Dalias Blake
1741693,Bobbie Bates
64350,Patricia Lee
30454,Robyn Cooper
73283,Peter McDonald
1281596,Will Shadley
6069,Austin Nichols
52796,Kevin McAfee
43800,Charles Dennis
59361,Sarah Vowell
1271649,Padmini Ramachandran
1423398,A. Frank Ruffo
1753432,Jeff Cunningham
1378628,Sara Arrington
1317841,Sara Isabel Quintero
73131,Natalie Amenula
15739,Alex Jennings
12311,Jack Kelly
943742,Christian Harmony
25132,Alicia Borrachero
29238,Jessica Ashworth
91215,Nancy Stone
78727,Jenn Murray
1562099,Tyler Fayose
182258,Natalie Strom
1420628,Cambridge Jones
19143,Jason Priestley
58473,James Otis
95257,Candi Milo
1752883,Brian Duda
1739821,Joe Virzi
53515,Beatie Edney
1324398,William 'Big Sleeps' Stewart
1233996,Robert Arce
1583550,Álvaro García Trujillo
14336,Michael Klastorin
1752898,Anthony Burkhalter
172997,Maya Massar
29509,Noah Hathaway
80745,Lee Ving
145738,Christian Pereira
93649,Javier Godino
1840207,Ryan B. Moschetti
145836,Aimee Teegarden
205278,Davood Ghadami
68559,Gary Daniels
51389,Joe Cobden
1384239,Alexis Rosasco
1199751,Melkon Andonian
60716,Bob Sapp
598841,Jim Lawrence
161301,Jerry Walter
86568,Quincy Wong
971590,Byron Gibson
1499480,Noah Terrien
1605501,Dyendis Davis-Jones
66263,Miranda Bailey
204606,Ben Newmark
1718441,Steve Kish
2234,Michael Bowen
141460,Kristen Bone
1296849,Michael D. Cohen
968742,Kaiwi Lyman
122285,Brian Siefkes
1748704,Marie Cole
80154,Blake Ritson
1620878,Wen Yang
4779,Jeremy Blackman
168388,Talia-Lynn Prairie
14823,Andrew Faulds
101221,Robert Reynolds
98065,Rasmus Bjerg
11483,Catherine Scorsese
51550,Dorothy Fielding
1499467,Kevin Perez
232596,Layke Anderson
1539,Rick Overton
18095,Phillip V. Caruso
1468176,Anatoliy Gushchin
1755087,Julee Vadnais
16660,Sage Stallone
1223965,Clementine Ford
47827,Luca Bizzarri
33278,H.B. Warner
29796,Rosalind Ayres
28168,Timothy Stack
1777573,Dempsey Silva
54483,Isabelle Rose Kircher
224228,Gucci Mane
1206367,Yayaying Rhatha Phongam
25643,Anthony Nicholls
74828,Jim Moody
1375518,John Heartstone
80990,Virginia Capers
2124,Iman
1212619,Robert Merrill
217536,Doug E. Fresh
1241931,Larissa Wolcott
1051833,David Asavanond
1720919,Pamela Riley
1336078,Naseer El-Kadi
38673,Channing Tatum
1739912,Barbara Robertson
1300289,Glen-Paul Waru
1038,Jodie Foster
1830654,Janine Jordae
1278780,Edd Osmond
1522921,Ryan Mulkay
35736,Karan Johar
177018,Craig Damon
1679368,Cristina Franco
1683954,Fabiola Colmenero
11075,Paul Lombardi
95387,Ryan Ciardo
1586759,Francis Brooke
1157971,Roberto Roberto
85470,Kangana Ranaut
1005852,Janelle Monae
65449,Karina Fernandez
26718,Dorian Missick
1866885,Molly Harmon
1857298,Jonas Jennerjahn
555217,Matt Hunter
122442,Melissa Keller
1532766,Aegina De Vas
1195465,Sid Eudy
1707342,Rod Biermann
18916,Kevin J. O'Connor
1779527,Hendricks Coates
73458,Sophiya Haque
60062,Scott Subiono
1145677,Calvin C. Winbush
1563912,Alen Toric
18183,Michael Offei
36083,Kevin Allen
1269605,Michael Earl Lane
1739804,Gary Lee Simpson
1779534,Ralphael Grand'Pierre
1265814,Jordan Bobbitt
7905,Mary Gibbs
1218174,Joseph R. Gannascoli
147782,Vic Manni
1415416,Dustin Guitreau
141550,Michael Godley
1432597,Scotty Crowe
1776400,Delores Gilbeaux
1215619,Rocco DiSpirito
1226885,Eagle-Eye Cherry
53400,Tim Bagley
1587179,Christopher Jackson
1711557,Lynsey Taylor Mackay
1268901,DeWolf Hopper Sr.
1117772,Rami Farah
191377,Bobby C. King
935572,Zac Gardner
1099283,Rocío Verdejo
1708688,Jeff Michalski
21819,Lewis Teague
141723,Josef Mairginter
51798,Katee Sackhoff
1174413,Evelyn Sharma
234479,Dakota Goyo
1274075,Frank Otto
1509637,Gloria Peñaranda
105303,Fred Melamed
1616727,Moira Driscoll
1204225,Brent Lambert
116446,William Brent
40036,Taraji P. Henson
1877156,Ronald Moss
1741834,Kathryn Gerhardt
1657441,Leslea Fisher
1786859,Mike Wendt
86578,Roy Hytower
15302,Tahei Simpson
1512293,Vince Viverito
118645,Jerrell Lee Wesley
14902,Nicholas Campbell
3033,Wil Wheaton
1386307,Heather Materne
453,Riki Lindhome
62569,Escher Holloway
1047653,Kal Bennett
1777008,Jinah Kim
30441,Charlotte Purton
54436,Suliamen El Hadi
63295,Peter O'Brien
51755,Ian Ogilvy
1915,John Davidson
1297399,Ron Bush
1476058,Kate Easton
1609635,Paul Vaughan
1375038,Lonnie Nelson
383624,Adrian Schiller
67028,Hugh Fraser
1207604,Odnyam Odsuren
1720885,Derek Keir
1734173,Jon Iles
147255,Tony Way
9632,Fredric Lehne
1274408,Richard Higgs
1749253,Ursula Haczkiewicz
1426135,Vince Poletto
1287167,Valeria Andrews
25638,Mark Lester
152565,David Downer
209210,Raquel Riskin
102716,Christie Clark
1535061,Rachel Joseph
1510491,Jean-Francois Lachapelle
1023661,Dennis Coard
1352976,Colin Follenweider
2278,Aubrey Morris
1683943,Yiren Stark
553696,Lynn Swanson
1194945,Millie Wannamaker
964035,Samuel Glen
13724,Jane Alexander
1394420,Sophie Dalah
37825,Afemo Omilami
27773,Jonathan Brandis
108210,Ryan Slater
68287,Callum Blue
4198,Charles 'Honi' Coles
52375,Valentine Pelka
146337,Jeff Olson
15412,David Clennon
142101,Trilby Glover
173538,Andrew Glover
9374,Matt Doran
1251804,Shigeyuki Totsugi
1454420,Brian Hopkins
1502456,Philip Prajoux
1753393,Larry Marder
856,Ben Gazzara
4688,Michael Rapaport
70746,Ed Flanders
1592750,Ivy Lashawn Coleman
1857321,Peter Mörike
136032,Todd Cioppa
136290,Lucrezia Lante della Rovere
1043413,Ed Rowan
11794,Frances Bay
1164796,Kimberly Page
144867,Jim McManus
40951,Angela Douglas
53720,Timothy Webber
1441170,Madhuri Bhatia
1358564,Trampas Thompson
42961,Jacqueline Lovell
5655,Wes Anderson
1179599,Lisa Fischer
78414,Robert Neary
1786255,Lacy Dmitriew
1381788,Larry Kaplan
32656,Gary Lee Davis
181502,Michele Graff
10194,Bruce Glover
52763,Aamir Khan
975164,Dennis Banks
75318,Retta
71158,Lars Mikkelsen
52849,Louis C.K.
42250,Nikki Fritz
1192381,James McCaffrey
992979,Jacques Collard
132218,Sarab Kamoo
1391510,Bill Grant
1589685,Cindy Mah
97752,Vanna White
124097,James Deen
20288,Francisco Bosch
1734193,Whiley Toll
116128,John M. Jackson
2060,Alex Palmer
17817,Merab Ninidze
28012,Ted Sommer
1819135,Pietro Schito
205204,Jean-Luc Bilodeau
33745,Carl Frank
175300,Matthew Burton
1288815,Sanaa Abdu Khazal
58545,Roxanne Perry
967734,Tonya Kay
1527846,A.J. DeLucia
54679,Rebecca Mader
13994,Leon Ames
103545,Sebastian Arcelus
101434,John Bliss
90749,Andrew Shue
1394350,Andy Ahrens
109575,Rochelle McNaughton
1673211,Moby Griffin
549325,Daniel Milgram
210050,Eliza Coupe
1300213,Demetra Plakas
1355615,Aldous Davidson
1747343,Bronco McLoughlin
59238,Chris Marquette
56848,Gary Bullock
70518,Jo Hartley
236055,Greg Miller
534,Mark Boone Junior
1624033,Bruce Khan
65808,Fulvio Cecere
32239,Steven Chester Prince
1567072,Kerry Hennessy
110476,Sean O. Roberts
55174,Marcus Thomas
1301653,Tracy Mulholland
100787,Patrick Barr
83909,Shirley Anne Field
1689983,Pam Smith
1852816,Andrew Meeks
236327,Ken Hudson Campbell
9090,Bodil Rosing
1773,Kazuyoshi Minamimagoe
946673,Brian Jones
1796418,Mary-Piper Gaudet
1464485,Talia Akiva
33832,Greg Lewis
173079,Tammy Hui
62752,Damon Herriman
95357,Tim Jo
963767,Bill Heck
1271715,Mary Dunleavy
83841,Paco Morayta
18298,Tony Danza
1353658,Jade Tang
59846,Joanne Baron
1215931,Steve Higgins
16377,Jerry Seinfeld
65817,Chris Fisher
188433,Mal Whyte
1529458,Alessandro Ananasso
1392610,Alvin Youngblood Hart
154153,Sean Anthony Moran
9093,Jane Winton
1187374,Bongo Mbutuma
58521,Constance Shulman
239960,Marie-Josée Colburn
224167,Ben Schnetzer
1158306,Vanessa Christelle
61363,Alex Pettyfer
36633,Irineo Alvarez
39690,Marcel Marceau
1375271,David Pendleton
1733433,Terry Braunstein
53330,Michael Rose
101653,Sandy Helberg
63213,Gina-Raye Carter
10438,Jarrett Lennon
20361,John Bennett Perry
11351,James Mather
20378,Ohga Tanaka
12218,Tim Halligan
1770283,Bindal Parikh
6976,Robyn Kerr
1467419,Heather Rene Hutson
43805,Pamela Stephenson
1403163,Alexandra Root
1292641,Leah Barkoff
1828552,chris barnes
1398619,Anjelo 'Lil Demon' Baligad
104009,Monti Ellison
1696036,Erika R. Erickson
73338,Alex Colon
1377933,Leslie Morris
132105,Nisrine Rihan
82643,Iris Graham
1770474,Sanya Hughes
66125,Bey Logan
1504653,Beatrice King
981096,William Worthington
1347302,Sawyer McLeod
51547,James Avery
1689980,Rodrick Goins
169780,Alexis Llewellyn
1748629,Leigh Hilary
1480148,Caleb Daniel Noal
207881,Kwasi Songui
65146,Bob Sessions
1427795,John Fensom
1009769,Stephen Brown
1265392,Alvin Anastasia
557931,Leslie Murphy
1550779,Cynthy Wu
102852,Andreas Apergis
1589737,Edinei Maria Serrio Dos Santos
40276,Gary Dourdan
55063,Lara Dutta
52713,Kenichi Yajima
1781205,Brianna Leann Florian
1212192,Bill Tangradi
1753891,Peter Paul Eastman
127963,Shaun White
62941,John Hyams
1623403,Xu Feng-Nian
106669,Jewel Shepard
60722,Nathaniel Arcand
1130286,Norbert Heckner
1354487,J.R.M. Chapman
1091200,Chris Viteychuk
1456497,David Pressman
1735909,Arnold Montey
100260,Mike Moroff
166529,Philip Craig
135715,Mike McNamara
30617,Jason Cavalier
139857,Maxim Nucci
1338034,Andy Gladbach
1371532,Stephen Jared
3223,Robert Downey Jr.
1572998,Ryan Duncan
1798572,Barb Jittner
1220,Judith Baldwin
1378434,Barclay DeVeau
235851,Leslie Shea
1754429,Leslie Ivette Quezada
41308,Bobby Coleman
156052,Bill Gratton
60118,John Bedford Lloyd
1191818,Leoda Richards
23211,Maile Flanagan
1040850,Grégory Fitoussi
1221020,David Orth
1455934,Michael James
25105,Francesco Martoccia
185044,Paul Tamarin
1626920,Marcus D. Spencer
1398012,Jackie Goldston
171075,Chandra Wilson
265594,John Dilson
1076194,Benjamin Kimball Smith
6933,Alan Napier
1317170,Graham Walker
1544395,Mark Fichera
549974,Reza Sixo Safai
1735990,Jay Schwalm
200507,John Findlater
1480208,Kelly Ruble
24714,Tony Vogel
968974,Christopher Clawson
107412,William Pappas
185830,Ruth Madoc
1402411,Tony Pritchard
94547,Joe Pichler
83404,Roz Witt
53208,Aviva
1207208,Jane Osborn
9980,K. C. Martel
1364589,Tia Dionne Hodge
225488,Tad Atkinson
998501,Turbo Kong
1752885,Hugo Alonzo
74387,Peter Carlberg
30585,Brenda Vaccaro
34584,Jacques François
1404728,Daniel L. Kelly
1173999,Robert Ruth
77865,Benjamin Hollingsworth
44100,Kevin Jubinville
200145,Peter Pasco
38999,Stephen Murray
1566178,Norman Campbell Rees
1336143,Joshua Hill
100700,Izzy Diaz
141029,Allan Cavan
1437499,Neil Haskell
669820,Jude Akuwudike
51699,Tembi Locke
574369,Angela Seto
1670104,Samuel Taylor
5310,Antonio Gil
1083496,Jake Holbrook
1053422,Patrick Schwarzenegger
68722,Maurice Chevit
1211812,Charles Barkley
102005,Carlotta Monti
49365,Jan Pohl
126683,Steve Lawrence
1760869,Mathapelo September
42515,Cyia Batten
95779,Donald Rumsfeld
1209256,Nigel Harbach
122514,Juana Collignon
224100,Rick Ross
1504586,Todd Lawson LaTourrette
1229040,David Barber
13907,Carl Goetz
1385380,Larry McCoy
92571,Heidi Armbruster
1758690,David Calvin Berg
482444,Gareth Tunley
1781984,Paul Jeans
20814,Gregory Smith
239172,Deki Yangzom
1137382,Matt Skibiak
20958,Ray Mancini
1681457,Colin Etherington
54853,Lori Cardille
1215332,Craig Heaney
38945,Spencer Liff
1218215,Judy Del Giudice
58536,Herschel Rosen
1281314,Raven Burnett
1052686,Juliet Brett
157140,Carl Weintraub
248,Daniel Richter
1457303,Gabrielle Downey
146030,Summer Nguyen
37758,Eric Cantona
47368,Barry Watson
938,Djimon Hounsou
555092,Dustin Amy
1752900,Hunter Cannistraci
53260,Adriane Lenox
990426,Sonia Amelio
40738,Wolfgang Stegemann
3593,Daniel Mesguich
53890,Natasha Slayton
1331728,Adelfa Calvo
140531,David A. Davidson
554283,Tom Yang
1212456,Ileen Getz
1388355,John McKarthy
1748087,Dave Lawrence
143434,Jayvee Mai The Hiep
11496,George Reeves
188728,Timothy Jerome
118384,Kevin O'Donnell
185183,Dave Nichols
122491,Christopher Murray
105629,Frank Beard
93826,Wilfree Vasquez
1694504,Michelle Sebek
31923,Oliver Ford Davies
74225,Jaymes Butler
1392712,Manar Mohamed
1505457,James Burnett
1032536,Robert Stromberg
5588,Alicia Silverstone
5047,Veronica Cartwright
5300,Peter Frechette
1134350,Klaus-Jürgen Steinmann
43431,Barclay Hope
5703,Clarice F. Geigerman
16867,Luis Tosar
33352,Cory Monteith
54521,David Vert
558582,Ingrid Back
62001,Dee Wallace
1594132,Judit Kuchta
46100,John Lehne
84066,Ilene Graff
1211668,Celine du Tertre
1010922,Mark Underwood
30219,Delmar Watson
15336,Dougray Scott
122756,Dulé Hill
1459234,Ivan Salazar
1739914,Brady Tutton
72157,Brooke Bundy
29700,David Winters
1752193,Rebecca Mejia
1505856,Benjamin McGowan
17840,Charlie Murphy
1156061,Jens Wassermann
1502254,DuRa Brown
135432,Alison Barry
1757534,Ron Jeremy
73943,Alan Hewitt
117775,Elaine Kao
1226531,Jon Reep
60718,Edson T. Ribeiro
1292060,Nathin Butler
11392,Dennis Dun
1331799,Rudy Romano
64917,Pascale Hutton
1798353,Alice Bailey Johnson
44843,Gus Mercurio
110183,Nate Rubin
1511263,Lorraine Warren
1368787,Christina Scherer
14373,Zia Mohyeddin
1785256,Jimmy Darrin Jackson III
228431,Hannah Tointon
1413184,Jim James
54516,Dave Scott
112574,Patrick Duffy
116072,Jesús Castejón
47173,Grete Berger
961388,Jim Mitchell
1217330,Loretta Long
1581110,Tyrell Witherspoon
1383299,Susan Nickerson
98307,Brandy Little
58808,Anne Gaybis
144675,Jordan Belfi
198429,Judith Weston
66671,Chris Mitchell
14987,Peter Bonerz
203511,Daniel Cosgrove
1782514,Chas Valencia
85414,Hugh Daly
64347,Jody Carlson
1005280,Hugh Dickson
77791,Dana LaRue
568396,Tony Kirwood
75889,Michael Caton
1073181,Brigitte Christensen
155456,Neal Matarazzo
226780,Greg Crowe
138238,Tom Butcher
1224022,Enver Gjokaj
59012,David V. Thomas
41043,Tim McInnerny
132398,Bree Olson
237967,Hansika Motwani
1347297,Ben Haist
1415413,Cazi Greene
35826,Siegfried Rauch
1600463,Kent Smith
13636,Jane Krakowski
24743,Simon MacCorkindale
99156,Carl Burrows
1542873,Akiff Premjee
10226,David Hedison
1278613,Jennifer Essex
1502252,Rodolfo C Barrios
1481440,Daniel Stisen
1331811,Alicia Haydée Pennachi
18557,Elisabeth Margoni
130654,Mikako Ichikawa
1883521,Mark Draxton
132261,Claudio Biava
1229194,Chandra Ruegg
1768631,Anisa George
85209,Meredith Giangrande
1784680,Makenzi Swicegood
86475,Robert Alan Beuth
74616,Damani Roberts
59449,Paula Marshall
62596,Kane Hodder
16971,Maribel Verdú
82943,Jill Wagner
1510492,Emmanuel Kabongo
1779530,Nathaniel Ellis
1813575,Korla Pandit
1735891,Greg Trzaskoma
1098577,Kevin L. Johnson
1377992,Lori Beth Sikes
44419,Peter Cellier
5937,Kari Matchett
1278488,Kirsty Hoiles
17790,Viktoria Dihen
1084848,Bianca Bree
157617,Pearl Shear
2207,Lois Smith
1455760,Jason Furlani
29094,John Bach
1207359,Maxime Savaria
1472370,Brian Thornton
22248,Heather McComb
8854,Bill Cobbs
1221047,Pooky Quesnel
3124,Valeria Golino
9309,Richard Pryor
1278563,Luisa Lazzaro
49305,Jessica Franz
35849,Wallace Ford
1052174,Helena Albergaria
17487,John Gallagher Jr.
1222219,Julie McNiven
9612,Ed Solomon
78003,Mark L. Taylor
1060474,Sebastian Saraceno
1853282,Theo Caldwell
1644595,Roland Rohrer
1542057,Michael Reardon
1360005,Chris Neville
1753704,Brittany Grimsley
1302822,Susan D. Michaels
51104,Claudine Baschet
206757,David Giuntoli
1347376,Kala Balch
109897,Ethel Merman
161976,James Logan
120248,Ashley Bell
207557,Marcello Magni
1233979,Geoff Callan
84989,Tony Luke Jr.
1402260,Stany De Silva
156774,Viveka Davis
16661,Tommy Morrison
184834,Ty O'Neal
11111,Lucy Davis
327,Mekhi Phifer
1509462,Samantha Sarakanti
1438315,Andre Robinson
21553,Sue Johnston
8852,Michele Lamar Richards
46996,Bill Murdoch
1060194,Douglas Weston
1219226,Matthew Glave
81433,Alan Welner
1208343,Brandon Wickens
1647721,Ron Wall
81388,Steve Howey
111872,Helen Martin
1027008,Michael McKay
211768,Amanda Payton
4451,Mark Webber
54865,Jeff Kober
1157362,Cliff Tan
23385,Martin Combes
1387816,Richard Pilcher
1581107,Ash Lee
211133,Cecile Heuer
1720920,Jon Wool
76530,Vincent Rother
590183,Brian Lafontaine
27563,Amy Irving
121953,Stephanie Szostak
73641,Christiane Amanpour
1745903,Joey Vacchio
1817324,Reda Hicks
1692770,Mel Chude
1607161,Ana Argueta
1339945,Madison Absher
17159,Shanthini Venugopal
1233029,David Deveau
115441,Jake Gear
80219,James Roday
1395911,Ginger Williams
33337,Eric Johnson
1593806,Kosaburo Nomura IV
158521,Colin Foo
1728070,Domonkos Németh
125167,Mindy Kaling
1758946,Eleonora Carisi
127642,Louise Glenn
1278617,Lynn Jezzard
102634,Katt Shea
1231373,Camille Mana
226784,Mike MacAllister
130046,Paulo Goulart
1423494,Pamela Reiter
1116375,Veronica Nommenson
1616300,Tracy Llewellyn
27627,Waldemar Kobus
1052109,Harry Styles
20644,Aasif Mandvi
1001821,Jerry Kernion
28046,Marion McCorry
1506498,Michael Patrick Burke
27398,Urbano Barberini
1733421,John Sansone
54425,Ché J. Avery
1773864,Marcus Edward
956483,Steven Wollenberg
27123,Chris Humphreys
156666,Jules Sylvester
13240,Mark Wahlberg
1526105,Vivian Kyle
1377052,Raushanah Simmons
59056,Paula J. Newman
123382,Junya Usami
1454546,Karel Dobrey
1129802,Larisa Kalpokaitė
94740,Eddie Nestor
1386858,June Shannon
109887,Caroll Spinney
1392777,Joseph Parisi
1456495,Sasha Pressman
1496718,Linda Carola
81959,Alicia Sixtos
1281457,Reverend Phil Dixon
58565,Carlos Leon
1093709,Jay Jackson
151333,Tony Mordente
83985,Scott Wiper
63071,Terry Stone
89000,John Ward
203096,Alona Tal
931793,Paul Panzer
120724,Jaden Smith
1278385,Justin Malachi
1414389,Archie Macdonald
1754456,Rebecca Gamble
10504,Jill Bennett
171345,Ellen Whyte
557803,Stacey Asaro
1164987,Albert Igual
83133,Milton Reid
1505844,Emmet Unverzagt
1444032,Charles Bright
1126405,Brad Carter
60508,Red West
52458,Daniel Clark
38609,Thomas Sarbacher
1888921,Mason Nupuf
1181331,Sufe Bradshaw
53174,Yuki Iwamoto
1817299,Michelle Valen
63860,John Bayliss
1754365,Mark Quigley
20059,Gordon Reid
12812,Lysette Anthony
1737263,Nataly Peña
1727027,Daniela Uruena
176543,Ken Murray
126487,Shelley Waggener
1692779,Viktor Derkach
87480,James Hall
228305,David Fultz
14108,Joyce Van Patten
1393522,Lindsay Clift
1505007,Steve Jasgur
1797010,Sitara Shah
184752,Lawrence Trimble
30085,Michael Wildman
946328,Jana Kolesarova
1002466,Robert Amico
17110,Adolph Davis
2481,Ian Bannen
1810327,Colleen June McQuaide
104578,Wally K. Berns
1214388,Deborah Strang
32393,Paul McCrane
559200,Karl Sundby
236639,Françoise Lebrun
1562111,Katie Pattinson
62968,Priyanga Burford
1793270,Mariah McCalley
1425420,Ruby Barnhill
1445530,Mason Dakota Galyon
1063614,Tommy Bertelsen
1503868,Andreas Daniel
1616708,Brian Chamberlain
1193625,Kayla Smalls
1086861,Jonathan Chan-Pensley
1573112,Lisa Sturz
1098447,Suzie Kaye
75066,Tom Brooke
1247010,Chiké Okonkwo
145071,Jamie Maclachlan
44712,Jill Eikenberry
1444575,Esau McKnight
1522254,Rina Takasaki
83354,David Stanbra
139154,Garland Hunter
1275707,Abbey Imai
118937,Dennis Boutsikaris
1624312,Shen Dan-Ping
5540,Cameron Rhodes
94979,Keith Scott
1741404,Robert L. Goff
1631577,Alex Bulat
24047,Courtney B. Vance
51037,Athena Karkanis
20240,Zoë Wanamaker
15415,Peter Maloney
75893,Robyn Nevin
102741,Donald Adams
1430925,Harrell Parker Jr.
156058,Craig Ng
1212614,Chevi Colton
1776415,Vanessa Tarazona
1055317,D.R. Nanayakkara
78894,Fritz Ford
31639,Claudiu Trandafir
1817655,Marisa Growaldt
1205273,Ben Castle
1585120,David Hill
883,Will Patton
1541994,Dave Bannick
98950,Michael Harris
1328408,Estephania LeBaron
173163,Sonya Maddox
1657529,Salvatore L. Rossi
4958,Henry Fonda
1199362,James Manley
1124,William Beck
92286,Kimble Jemison
1456961,Yeon Kim
1118076,Dan Spencer
1237729,Charles Payne
1513918,Dan La Porta
1349468,Michael Cassidy
1329572,Brandon Cyrus
54124,Marceline Hugot
52793,Anthony 'Citric' Campos
41819,Sarah Wynter
80787,Dale C. Bronner
3216,Jim Carrane
136004,Sabi Dorr
53719,Elijah St. Germain
10680,Talisa Soto
112464,Ashley Jones
1214688,Patrick Ryecart
1334297,Jonathan Slinger
1576335,Phaedra Neitzel
132217,Jake Andolina
1387659,Ben Leasure
1371240,Milena Arango
212429,Italia Ricci
87018,Eddie Mills
1086856,Richard Carmen
1115336,Brittany Anne Pirtle
1128309,Nick Bylsma
1782456,Gene Honda
1406682,Marc Abbink
94353,Ed Lover
106161,Noriko Sengoku
108111,Tess Panzer
6835,Walter Bernstein
1225197,Kacey Ainsworth
2697,James Waterston
77027,William Newman
125025,Joey King
9629,Jon Gries
95686,Dylan Sprouse
1391330,April Littlejohn
1681415,Ray Evans
80641,Sterling Beaumon
56562,Raul Newney
34715,James Nesbitt
196046,Marc Copage
1571036,Anthony J. Ribustello
1395064,Steve Garagiola
207628,Mackenzie Aladjem
3908,Tony Denman
175511,Matt Levin
1747686,Harry Thompson
135420,Deborah Findlay
59570,Garland Whitt
553274,Linda Robson
14329,Dean Norris
1182725,Manny Montana
983929,Laure Calamy
211624,Yesenia Adame
113818,Jenica Bergere
1205478,Stag Theodore
15100,Lauren Tom
101016,Osric Chau
1309904,Kenny Waymack Jr.
56473,Mary Riggans
1264152,Manuel Sinor
1017085,Brian Bisson
1202532,Lindsey Alley
91203,Robert 'Buzz' Henry
8263,Andrea Martin
33297,Ben Easter
13741,Peter Pauli
45429,Alex Green
1182085,Stacy Arnell
1323073,Oli Bigalke
188960,Tara Frederick
1371518,Crystal Clarke
1212483,Julie Claire
1278381,Sarah Klaren
1327297,Sawyer Tanner Simpkins
27811,Peter Weller
1503021,Carolina Lancaster
1330754,Charles Papasoff
92284,Lloyd Berman
1459233,Magda B. de Kneip
1455873,Tom Hamann
129466,James Ritz
17824,Regine Zimmermann
1401914,Barry Ashton
1207366,Victor Cornfoot
214019,Luke Newberry
1448942,Byron McIntyre
53211,Cesar Flores
125047,Lalaine
74572,Jaishon Fisher
60653,Esteban Cueto
1406695,Luis Albert Acevedo Jr.
13635,Kristen Johnston
1452045,Ben Hardy
109114,"Timothy ""Speed"" Levitch"
1077801,Sarah O'Kelly
130752,María Alché
949700,Michaela Dicker
1293752,Paul LeBlanc
1093708,Arturo Gaskins
1086507,Themba Nkosi
1850296,Emily Tasker
553733,Kimberly Lynn
1038379,Robert Kazinsky
1086249,Sifan Shao
18855,Ralph S. Singleton
77897,Tyra Banks
987426,Tom Schuster
114602,Melissa Ordway
1430580,Willie Coppen
236135,Sophie Duez
154869,Lesli Margherita
8309,Kierston Wareing
10920,Tobias Menzies
128404,George Gerdes
41224,Jack O'Halloran
1776546,Rory Charles Thost
80759,Lisa Arrindell
1647699,Stephen Davis
143237,Linda Powell
1227235,Andrew Hansen
60650,Michael Paré
166522,Andrew Moodie
104191,Wiley M. Pickett
58433,David Ellison
131785,Douglas Barr
1882253,Greg Horos
94818,Jamie Lynn Spears
62711,Darryl Quon
206483,Richard Short
14391,Carrie Ann Inaba
4004,Jeffrey Jones
118515,Noah Mills
184388,Quancetia Hamilton
59787,Mark Klastorin
91421,Nicholas Wyman
261927,Souad Faress
1647722,Sophia Alexis
24937,Bing Crosby
1059143,Paola Emilia Villa
1331804,Sergio López Santana
20588,Vincenzo Amato
142108,Jennifer Stone
99803,Stormy Daniels
1263043,Delma Walsh
11128,Arthur Kennedy
120256,Kevin Olson
1074183,Joy-Anna Duggar
156625,Al Vicente
1265767,Tyler Forrest
1774124,Adam Gobble
1502301,James Watlington
1456960,Jeff Kawasugi
62171,Ellia English
1278604,Matt Seadon Young
30530,Irving Bacon
129677,Mary Lord
2632,Chris Rock
33516,Tsuyoshi Ihara
120459,Barry Macollum
117428,Duane Howard
163664,Susan Blackwell
35848,Art Baker
60966,Robb Wells
1353361,Brent Neale
582851,Sophie Bolen
1673119,Al Vandecruys
1526123,John Ohkuma
1782452,Benjamin Toby Mullinkosson
1185732,Ava Cantrell
8289,Billy Crudup
1744063,Zach Prengler
1780346,Kait Tenison
1010873,Massi Furlan
1076707,Laetitia de Fombelle
28164,Charles Grodin
63365,David Herlihy
1734574,Ariana Stephens
20829,Seiji Miyaguchi
1442709,Katrine Brygmann
1380919,David Wald
1868854,Jeff Calhoun
1344362,Isaiah Jackson
15593,Violeta Pérez
1117058,Heideru Tatsuo
53059,Rosemary Ledee
1217328,Bob McGrath
12640,David Duchovny
63214,Sonny Carl Davis
47085,Ronald Guttman
1016077,Léticia Belliccini
1583107,Rebecca Brown
632849,Aleksandr Peskov
115217,Kate Albrecht
1178957,Wong Sam
1383535,Brett Wyman
1171905,Brigitte Virtudes
1485124,Alexis Kendra
1378667,Jackie Seiden
171673,Kathleen McNenny
7055,Sienna Guillory
1568613,Shannon Freyer
18059,Shigemitsu Ogi
1440936,Kim Westi Rasmussen
1205748,Doug Michaels
1205895,Tony Mccullough
57996,Nick Paonessa
71335,Chloe Hunter
1552938,Ben Van Bergen
130227,Matt Bush
582446,Shep Messing
28034,Trude Klein
124313,Kevin Mundy
1307739,JW Wiseman
52937,Rob Benedict
1865789,Jaime Margarida
20628,Michael Durrell
1817285,Jack Watkins
1661583,Ami Almendral
957632,Joshua Drew
1378818,Jeff DePaoli
53588,Billy Hartman
1664955,Michael Bodie
1357661,Thom Vernon
4940,Trevor Morgan
1334638,Jack Lowden
111009,Cassandra L. Small
1547726,Matthew Price
1384969,Brendan McNamara
1271725,Larry Van Hoose
62786,Monica Monica
1322687,Beckett Gandolfi
1745913,Cary 'Big Shug' Guy
1230333,Krista Vendy
77777,Jeremy Glazer
1414268,Hellal
20512,Rachel Appleton
155488,Kelly Clarkson
76686,Terrance Zdunich
1571861,Rob Maxey
1849276,Kathleen Monica
206618,Camille Atebe
94149,Ron Roggé
1095404,Masayoshi Haneda
