movie_id,actor_id
3597,33259.0
3597,11863.0
3597,11864.0
3597,33260.0
3597,20751.0
193893,543505.0
193893,87822.0
193893,19961.0
193893,71403.0
193893,19655.0
9675,13242.0
9675,19159.0
9675,12519.0
9675,25540.0
9675,57823.0
9988,56252.0
9988,52049.0
9988,52051.0
9988,56253.0
9988,22132.0
948,9221.0
948,8944.0
948,15500.0
948,11787.0
948,14692.0
21765,28640.0
21765,19977.0
21765,4756.0
21765,49002.0
21765,11159.0
146304,18288.0
146304,6195.0
146304,9779.0
146304,5411.0
146304,17637.0
7516,10859.0
7516,11477.0
7516,15998.0
7516,20752.0
7516,10681.0
41439,2144.0
41439,36055.0
41439,22434.0
41439,2130.0
41439,54789.0
2752,2299.0
2752,27855.0
2752,27858.0
2752,2684.0
2752,27860.0
9429,23659.0
9429,58317.0
9429,38334.0
9429,61981.0
9429,8170.0
38117,61363.0
38117,67599.0
38117,67849.0
38117,64908.0
38117,41686.0
9792,11022.0
9792,8183.0
9792,5025.0
9792,28660.0
9792,59283.0
13778,60950.0
13778,1980.0
13778,14886.0
13778,56153.0
13778,59176.0
228203,1269.0
228203,1557921.0
228203,1116973.0
228203,1354957.0
228203,1557923.0
41382,58197.0
41382,53336.0
41382,101519.0
41382,18284.0
41382,1037299.0
13960,76126.0
13960,94103.0
13960,66526.0
13960,98772.0
13960,76129.0
114150,84223.0
114150,73128.0
114150,29221.0
114150,221098.0
114150,221581.0
26602,33260.0
26602,10860.0
26602,10430.0
26602,26457.0
26602,6197.0
10223,2053.0
10223,2233.0
10223,879.0
10223,15011.0
10223,10486.0
16028,73836.0
16028,46772.0
16028,58019.0
16028,52776.0
16028,17866.0
15639,15897.0
15639,120249.0
15639,25147.0
15639,28638.0
15639,54718.0
16112,77156.0
16112,25503.0
16112,27011.0
16112,120608.0
16112,90776.0
26390,1205.0
26390,1896.0
26390,569.0
26390,10814.0
26390,7132.0
27759,10017.0
27759,25787.0
27759,14261.0
27759,21944.0
27759,30126.0
109428,530618.0
109428,79795.0
109428,17441.0
109428,51989.0
109428,1046233.0
23049,54645.0
23049,3037.0
23049,89705.0
23049,89706.0
23049,16846.0
9310,3291.0
9310,6065.0
9310,16855.0
9310,5293.0
9310,21594.0
11411,20006.0
11411,20011.0
11411,193.0
11411,55278.0
11411,1067.0
16988,210773.0
16988,80968.0
16988,20196.0
16988,957076.0
16988,19961.0
7304,8167.0
7304,52414.0
7304,21657.0
7304,9046.0
7304,10841.0
24747,8767.0
24747,4174.0
24747,18325.0
24747,56890.0
24747,18992.0
58048,3125.0
58048,2228.0
58048,652.0
58048,10983.0
58048,2249.0
1491,819.0
1491,10860.0
1491,13242.0
1491,17328.0
1491,1665.0
2989,6929.0
2989,29369.0
2989,29372.0
2989,29373.0
2989,29374.0
10629,112.0
10629,43131.0
10629,8785.0
10629,18345.0
10629,111837.0
255343,1121.0
255343,27972.0
255343,55493.0
255343,1261473.0
255343,78882.0
4723,18918.0
4723,57599.0
4723,11863.0
4723,16855.0
4723,39125.0
10800,5443.0
10800,41526.0
10800,5444.0
10800,66872.0
10800,965900.0
25763,83037.0
25763,1933.0
25763,24590.0
25763,1818.0
25763,17183.0
79694,45827.0
79694,60898.0
79694,10993.0
79694,78430.0
79694,220232.0
4032,34612.0
4032,11510.0
4032,707.0
4032,8944.0
4032,15416.0
18615,2227.0
18615,3223.0
18615,15232.0
18615,1166.0
18615,13724.0
10673,6952.0
10673,3392.0
10673,8349.0
10673,589.0
10673,11885.0
4584,204.0
4584,7056.0
4584,3291.0
4584,207.0
4584,4566.0
2977,1813.0
2977,5530.0
2977,477.0
2977,2505.0
2977,10978.0
10760,29220.0
10760,60072.0
10760,16839.0
10760,15034.0
10760,35550.0
11093,6161.0
11093,2282.0
11093,12260.0
11093,3713.0
11093,21165.0
207,2157.0
207,569.0
207,2692.0
207,2693.0
207,2694.0
8467,206.0
8467,8447.0
8467,34485.0
8467,8437.0
8467,5170.0
639,5344.0
639,7904.0
639,4.0
639,9257.0
639,9258.0
24226,3636.0
24226,44079.0
24226,5251.0
24226,2091.0
24226,47137.0
9285,33654.0
9285,57599.0
9285,20189.0
9285,57133.0
9285,132078.0
14709,19210.0
14709,20189.0
14709,10127.0
14709,8167.0
14709,77174.0
74643,56024.0
74643,82923.0
74643,1230.0
74643,2505.0
74643,14698.0
13788,51992.0
13788,64.0
13788,22122.0
13788,55086.0
13788,17605.0
83666,62.0
83666,819.0
83666,929906.0
83666,929905.0
83666,1532.0
10781,22123.0
10781,66741.0
10781,59263.0
10781,66743.0
10781,8655.0
318850,1465324.0
318850,124760.0
318850,190908.0
318850,48.0
318850,80860.0
13908,56159.0
13908,1213786.0
13908,18285.0
13908,14833.0
13908,9274.0
1417,16970.0
1417,16971.0
1417,16972.0
1417,17005.0
1417,17006.0
39180,61981.0
39180,15234.0
39180,57451.0
39180,60023.0
39180,97188.0
16161,8169.0
16161,40036.0
16161,88183.0
16161,10182.0
16161,19767.0
49950,96625.0
49950,85825.0
49950,55086.0
49950,90033.0
49950,34202.0
10956,60950.0
10956,35476.0
10956,18326.0
10956,33527.0
10956,56824.0
9594,15111.0
9594,18071.0
9594,106836.0
9594,106837.0
9594,70591.0
4638,11108.0
4638,11109.0
4638,388.0
4638,14887.0
4638,28847.0
13972,9599.0
13972,76229.0
13972,516.0
13972,8170.0
13972,23959.0
5038,1245.0
5038,15556.0
5038,3810.0
5038,955.0
5038,60021.0
13491,74927.0
13491,55885.0
13491,1640.0
13491,6283.0
13491,106656.0
10571,33260.0
10571,4174.0
10571,21593.0
10571,19275.0
10571,21595.0
10994,8291.0
10994,1160.0
10994,6614.0
10994,32.0
10994,33457.0
19994,19537.0
19994,71070.0
19994,27104.0
19994,11702.0
19994,18999.0
25166,518.0
25166,73931.0
25166,9206.0
25166,8944.0
25166,1893.0
30890,1243.0
30890,12021.0
30890,8447.0
30890,16376.0
30890,5010.0
23169,11288.0
23169,28660.0
23169,517.0
23169,5313.0
23169,2955.0
17403,16855.0
17403,42626.0
17403,19.0
17403,69399.0
17403,19152.0
12120,707.0
12120,326.0
12120,16165.0
12120,21595.0
12120,13922.0
9800,31.0
9800,5292.0
9800,4765.0
9800,2453.0
9800,3131.0
1090,14886.0
1090,12647.0
1090,15370.0
1090,7132.0
1090,352.0
18475,61658.0
18475,51857.0
18475,15899.0
18475,55265.0
18475,230176.0
40160,738.0
40160,2769.0
40160,9857.0
40160,32791.0
40160,2641.0
18074,12052.0
18074,100.0
18074,49.0
18074,13242.0
18074,6861.0
9689,1243.0
9689,3267.0
9689,4939.0
9689,23959.0
9689,21958.0
9781,4133.0
9781,35768.0
9781,820.0
9781,53492.0
9781,7401.0
8009,38559.0
8009,29021.0
8009,6574.0
8009,738.0
8009,53515.0
3877,4587.0
3877,1121.0
3877,12640.0
3877,8291.0
3877,34051.0
8854,35806.0
8854,49425.0
8854,6487.0
8854,21624.0
8854,43853.0
152599,8293.0
152599,17604.0
152599,73421.0
152599,52776.0
152599,1142686.0
18840,5469.0
18840,20162.0
18840,9195.0
18840,29791.0
18840,13333.0
68727,5530.0
68727,1925.0
68727,5916.0
68727,219737.0
68727,165424.0
12657,74036.0
12657,55638.0
12657,5384.0
12657,19767.0
12657,73830.0
8265,22306.0
8265,37627.0
8265,54165.0
8265,1120528.0
8265,54168.0
12410,110.0
12410,11355.0
12410,2983.0
12410,978.0
12410,66431.0
34647,112741.0
34647,59882.0
34647,112745.0
34647,545627.0
34647,112743.0
73935,5588.0
73935,78080.0
73935,10205.0
73935,6105.0
73935,12900.0
28178,1205.0
28178,11148.0
28178,1206.0
28178,11398.0
28178,20376.0
185567,114.0
185567,2178.0
185567,228372.0
185567,1353810.0
185567,113228.0
264656,448.0
264656,2176.0
264656,504787.0
264656,5064.0
264656,502.0
35696,74354.0
35696,2535.0
35696,7166.0
35696,88059.0
35696,155808.0
16351,10917.0
16351,10268.0
16351,290.0
16351,7708.0
16351,60089.0
38717,8767.0
38717,33196.0
38717,1980.0
38717,6905.0
38717,15900.0
18777,11477.0
18777,36424.0
18777,327.0
18777,68276.0
18777,5294.0
2110,1003.0
2110,21658.0
2110,21659.0
2110,10500.0
2110,21663.0
9035,51797.0
9035,56749.0
9035,9281.0
9035,2518.0
9035,56750.0
90,776.0
90,777.0
90,778.0
90,780.0
90,781.0
771,11510.0
771,4517.0
771,11511.0
771,11512.0
771,11514.0
12154,15112.0
12154,26472.0
12154,12836.0
12154,18331.0
12154,8985.0
9576,4483.0
9576,4431.0
9576,8437.0
9576,12850.0
9576,1466.0
744,500.0
744,11084.0
744,5576.0
744,11085.0
744,4139.0
146,1619.0
146,1620.0
146,1339.0
146,1622.0
146,1624.0
14,1979.0
14,516.0
14,2155.0
14,8210.0
14,8211.0
45269,5472.0
45269,118.0
45269,1283.0
45269,529.0
45269,9191.0
9493,1100.0
9493,518.0
9493,11164.0
9493,43476.0
9493,16560.0
22556,227.0
22556,49.0
22556,37917.0
22556,37632.0
22556,86275.0
873,2395.0
873,13307.0
873,2047.0
873,13308.0
873,13309.0
33196,121148.0
33196,85008.0
33196,121149.0
33196,83220.0
33196,1136467.0
205596,71580.0
205596,116.0
205596,1247.0
205596,139549.0
205596,85718.0
10765,18892.0
10765,39015.0
10765,23346.0
10765,5255.0
10765,5960.0
16769,5606.0
16769,2176.0
16769,76136.0
16769,821.0
16769,590.0
33217,89819.0
33217,111922.0
33217,46074.0
33217,18324.0
33217,90498.0
132232,83002.0
132232,12795.0
132232,223126.0
132232,1094759.0
132232,10210.0
11153,54812.0
11153,821.0
11153,70089.0
11153,1811.0
11153,1904.0
208134,9656.0
208134,1148130.0
208134,95789.0
208134,5953.0
208134,2229.0
1165,15735.0
1165,3968.0
1165,2505.0
1165,15736.0
1165,15737.0
4011,16935.0
4011,7447.0
4011,1920.0
4011,2232.0
4011,11514.0
17202,80602.0
17202,4721.0
17202,54421.0
17202,64856.0
17202,12977.0
9587,1920.0
9587,5168.0
9587,17187.0
9587,20767.0
9587,205.0
65086,10980.0
65086,8785.0
65086,202360.0
65086,934737.0
65086,40672.0
10053,38670.0
10053,55775.0
10053,2478.0
10053,49271.0
10053,9048.0
11870,51391.0
11870,13242.0
11870,29220.0
11870,19275.0
11870,49002.0
11778,380.0
11778,3096.0
11778,47879.0
11778,4690.0
11778,5064.0
586,4483.0
586,380.0
586,8256.0
586,57755.0
586,26485.0
18736,5958.0
18736,143330.0
18736,82625.0
18736,62036.0
18736,9641.0
134411,18918.0
134411,12834.0
134411,19498.0
134411,4038.0
134411,39390.0
287903,36801.0
287903,3051.0
287903,1331652.0
287903,28638.0
287903,1259762.0
9276,22123.0
9276,109.0
9276,20387.0
9276,25872.0
9276,2299.0
15765,9780.0
15765,2975.0
15765,100653.0
15765,18346.0
15765,80990.0
2142,16483.0
2142,1037.0
2142,11477.0
2142,380.0
2142,4688.0
11397,69210.0
11397,16828.0
11397,56824.0
11397,29020.0
11397,18658.0
77016,131.0
77016,454.0
77016,76511.0
77016,84223.0
77016,35029.0
11478,11866.0
11478,8167.0
11478,57686.0
11478,57451.0
11478,4443.0
266856,37632.0
266856,72855.0
266856,23458.0
266856,1639.0
266856,16358.0
13411,6213.0
13411,17637.0
13411,18471.0
13411,35705.0
13411,56871.0
10564,524.0
10564,15852.0
10564,8893.0
10564,3234.0
10564,35.0
947,11390.0
947,12248.0
947,5401.0
947,10018.0
947,5004.0
24150,21318.0
24150,21319.0
24150,9832.0
24150,96047.0
24150,1370.0
228970,368.0
228970,4784.0
228970,1218218.0
228970,1223463.0
228970,91520.0
18405,39520.0
18405,2234.0
18405,78150.0
18405,453.0
18405,84497.0
6961,23959.0
6961,20212.0
6961,9273.0
6961,1709.0
6961,53013.0
11442,8944.0
11442,69614.0
11442,6485.0
11442,69616.0
11442,51798.0
2493,2130.0
2493,32.0
2493,25503.0
2493,25504.0
2493,14541.0
14047,5292.0
14047,77277.0
14047,2178.0
14047,77278.0
14047,55314.0
64690,30614.0
64690,36662.0
64690,17419.0
64690,13.0
64690,25072.0
11132,49265.0
11132,28472.0
11132,21104.0
11132,17486.0
11132,19537.0
17127,4491.0
17127,22226.0
17127,17265.0
17127,21278.0
17127,19.0
1562,17606.0
1562,18023.0
1562,9827.0
1562,17604.0
1562,6195.0
232679,8767.0
232679,19654.0
232679,4784.0
232679,6574.0
232679,1160181.0
17880,8447.0
17880,1285.0
17880,18249.0
17880,2639.0
17880,66070.0
14736,77196.0
14736,31031.0
14736,5411.0
14736,4987.0
14736,1981.0
9434,3036.0
9434,6613.0
9434,707.0
9434,3234.0
9434,1903.0
23706,18277.0
23706,19159.0
23706,51329.0
23706,83586.0
23706,132078.0
11531,4889.0
11531,52886.0
11531,57514.0
11531,69748.0
11531,69750.0
9100,17346.0
9100,826.0
9100,9206.0
9100,19222.0
9100,22108.0
116,1244.0
116,1245.0
116,1246.0
116,1248.0
116,1249.0
38843,125025.0
38843,77948.0
38843,38405.0
38843,18354.0
38843,417.0
1245,4173.0
1245,7056.0
1245,1292.0
1245,20006.0
1245,3291.0
4995,13240.0
4995,16475.0
4995,4764.0
4995,1231.0
4995,11155.0
10413,15111.0
10413,2165.0
10413,18793.0
10413,15854.0
10413,65036.0
14012,74428.0
14012,49.0
14012,53807.0
14012,8291.0
14012,133212.0
9793,37008.0
9793,59293.0
9793,42547.0
9793,54865.0
9793,20754.0
12212,41421.0
12212,56045.0
12212,18284.0
12212,7678.0
12212,18471.0
13768,6279.0
13768,227.0
13768,5606.0
13768,23495.0
13768,82519.0
8975,56446.0
8975,56447.0
8975,418.0
8975,160179.0
8975,9378.0
342521,291263.0
342521,298410.0
342521,1230868.0
342521,5384.0
342521,1307543.0
45272,12052.0
45272,9828.0
45272,74428.0
45272,85825.0
45272,974334.0
9424,11006.0
9424,3897.0
9424,6408.0
9424,52023.0
9424,21089.0
97367,30614.0
97367,51329.0
97367,8170.0
97367,122889.0
97367,1041440.0
254904,517.0
254904,972356.0
254904,18182.0
254904,17200.0
254904,1357023.0
18681,3061.0
18681,15852.0
18681,29459.0
18681,108988.0
18681,35341.0
12162,17604.0
12162,53650.0
12162,49271.0
12162,529.0
12162,5469.0
11495,18181.0
11495,69597.0
11495,12517.0
11495,58691.0
11495,8349.0
64689,287.0
64689,59233.0
64689,77335.0
64689,4691.0
64689,11477.0
157849,1233.0
157849,53714.0
157849,32.0
157849,3872.0
157849,5293.0
13166,36423.0
13166,9626.0
13166,56595.0
13166,52480.0
13166,16846.0
15511,78297.0
15511,78298.0
15511,60272.0
15511,1016945.0
15511,127387.0
37003,33684.0
37003,82426.0
37003,82427.0
37003,82428.0
12211,38559.0
12211,27422.0
12211,71900.0
12211,1341.0
12211,9146.0
13816,37934.0
13816,52851.0
13816,18288.0
13816,62066.0
13816,74612.0
51828,1813.0
51828,38941.0
51828,1276.0
51828,25136.0
51828,6979.0
22798,27578.0
22798,61178.0
22798,41091.0
22798,69597.0
22798,92019.0
7501,12834.0
7501,52708.0
7501,13922.0
7501,12835.0
7501,6949.0
10743,12833.0
10743,3293.0
10743,9779.0
10743,4483.0
10743,1271.0
37718,13.0
37718,4430.0
37718,1533.0
37718,1229.0
37718,1036.0
15237,8945.0
15237,15852.0
15237,378.0
15237,2449.0
15237,78017.0
9686,1243.0
9686,58529.0
9686,58530.0
9686,12021.0
9686,58531.0
97430,934.0
97430,140.0
97430,78324.0
97430,150.0
97430,1077356.0
12257,69597.0
12257,11514.0
12257,36422.0
12257,28410.0
12257,10409.0
13539,22290.0
13539,21594.0
13539,2299.0
13539,12132.0
13539,6907.0
68,378.0
68,380.0
68,381.0
68,65.0
68,382.0
14024,5958.0
14024,78730.0
14024,18181.0
14024,51455.0
14024,12931.0
115,1229.0
115,1230.0
115,1231.0
115,884.0
115,1233.0
7874,2231.0
7874,6886.0
7874,12111.0
7874,3978.0
7874,9785.0
4911,6856.0
4911,100.0
4911,39977.0
4911,2039.0
4911,10182.0
1988,11701.0
1988,5346.0
1988,76793.0
1988,128645.0
1988,81681.0
16222,58006.0
16222,81295.0
16222,80109.0
16222,17051.0
16222,84497.0
9557,9777.0
9557,52117.0
9557,41901.0
9557,2535.0
9557,44243.0
9026,4757.0
9026,5472.0
9026,368.0
9026,5309.0
9026,207.0
57943,55152.0
57943,10431.0
57943,29792.0
57943,6461.0
18276,36422.0
18276,33235.0
18276,60073.0
18276,1462.0
18276,88076.0
8321,72466.0
8321,2039.0
8321,5469.0
8321,11291.0
8321,45749.0
72359,64342.0
72359,11703.0
72359,58563.0
72359,3978.0
72359,1214870.0
10186,11678.0
10186,54415.0
10186,18979.0
10186,54693.0
10186,203772.0
25704,6279.0
25704,70303.0
25704,17289.0
25704,43775.0
25704,14837.0
133694,1892.0
133694,17697.0
133694,3910.0
133694,14892.0
133694,155.0
19265,16376.0
19265,38940.0
19265,16328.0
19265,21731.0
19265,84421.0
36047,65239.0
36047,15010.0
36047,33286.0
36047,19223.0
36047,41249.0
8053,2176.0
8053,12834.0
8053,20309.0
8053,31717.0
8053,6832.0
2290,2157.0
2290,12647.0
2290,23621.0
2290,23622.0
2290,23623.0
5236,3223.0
5236,5576.0
5236,11705.0
5236,21246.0
5236,6066.0
6552,50398.0
6552,13922.0
6552,56731.0
6552,2535.0
6552,50400.0
1018,3489.0
1018,15007.0
1018,15008.0
1018,6486.0
1018,15009.0
10075,51536.0
10075,12791.0
10075,1874.0
10075,15533.0
10075,47703.0
38031,9138.0
38031,4173.0
38031,3489.0
38031,16851.0
38031,3131.0
42188,36662.0
42188,37625.0
42188,116.0
42188,93210.0
42188,127558.0
112430,5577.0
112430,658.0
112430,2232.0
112430,51792.0
112430,4941.0
6687,57755.0
6687,1246.0
6687,51072.0
6687,17093.0
6687,3491.0
13853,589.0
13853,14699.0
13853,1736.0
13853,15419.0
13853,172725.0
31306,29369.0
31306,52.0
31306,155.0
31306,14702.0
31306,7470.0
8461,3489.0
8461,3129.0
8461,10692.0
8461,55493.0
8461,55494.0
331592,589706.0
331592,1498757.0
331592,1417798.0
331592,1132647.0
331592,174331.0
47692,382.0
47692,20054.0
47692,7708.0
47692,73283.0
47692,43131.0
19,75.0
19,73.0
19,74.0
19,77.0
19,78.0
10045,62439.0
10045,21946.0
10045,62441.0
10045,62443.0
10045,62442.0
400,1271.0
400,1062.0
400,4520.0
400,5502.0
400,4515.0
253450,21911.0
253450,1622.0
253450,1309285.0
253450,1624469.0
253450,1063128.0
9104,73421.0
9104,228.0
9104,349.0
9104,10690.0
9104,4513.0
11190,68515.0
11190,68517.0
11190,68518.0
11190,936818.0
11190,936819.0
16353,57207.0
16353,81039.0
16353,49609.0
16353,149861.0
23759,17288.0
23759,18182.0
23759,18616.0
23759,15498.0
23759,17287.0
24206,16644.0
24206,27638.0
24206,61671.0
24206,32887.0
10185,51329.0
10185,980.0
10185,15110.0
10185,57451.0
10185,45566.0
75033,13550.0
75033,18288.0
75033,15565.0
75033,19957.0
75033,1066655.0
74536,38673.0
74536,1158.0
74536,1137.0
74536,3897.0
74536,5296.0
31668,14407.0
31668,1926.0
31668,2467.0
31668,33040.0
31668,67153.0
13501,955.0
13501,7060.0
13501,12052.0
13501,11108.0
13501,518.0
15208,58016.0
15208,10841.0
15208,37168.0
15208,9831.0
15208,22383.0
172391,60255.0
172391,3896.0
172391,884.0
172391,1285.0
172391,2975.0
262543,3131.0
262543,90514.0
262543,32597.0
262543,5694.0
262543,41043.0
9288,27422.0
9288,57143.0
9288,57144.0
9288,57145.0
9288,57146.0
370980,18478.0
370980,127252.0
370980,28514.0
370980,1133330.0
370980,18499.0
20083,18897.0
20083,68704.0
20083,64436.0
20083,76811.0
20083,64439.0
40880,3900.0
40880,10727.0
40880,2206.0
40880,33679.0
40880,208506.0
137,1532.0
137,1533.0
137,1534.0
137,537.0
137,1535.0
264999,38673.0
264999,66743.0
264999,20580.0
264999,135352.0
264999,49706.0
454,6193.0
454,6194.0
454,5723.0
454,6195.0
454,4935.0
53457,5470.0
53457,17498.0
53457,9005.0
53457,19062.0
53457,19165.0
288980,9777.0
288980,6573.0
288980,15566.0
288980,33533.0
288980,5131.0
33,190.0
33,193.0
33,192.0
33,194.0
33,3710.0
1951,18997.0
1951,4812.0
1951,2047.0
1951,5293.0
1951,224150.0
12405,76788.0
12405,76792.0
12405,72118.0
12405,72119.0
12405,76789.0
10998,3392.0
10998,515.0
10998,10427.0
10998,45865.0
10998,13636.0
114,1204.0
114,1205.0
114,1208.0
114,1206.0
114,1210.0
9396,57147.0
9396,57166.0
9396,42841.0
9396,57593.0
9396,17764.0
319910,77122.0
319910,7132.0
319910,11155.0
319910,21028.0
319910,54789.0
2604,500.0
2604,10361.0
2604,26466.0
2604,26469.0
2604,26467.0
864,12974.0
864,12975.0
864,12976.0
864,12977.0
864,7180.0
14435,49624.0
14435,5915.0
14435,43442.0
14435,76886.0
14435,39391.0
1931,31132.0
1931,22122.0
1931,31133.0
1931,31134.0
1931,31135.0
691,10222.0
691,10458.0
691,10459.0
691,10460.0
691,10461.0
9877,3128.0
9877,7499.0
9877,59967.0
9877,19975.0
9877,18284.0
62008,80602.0
62008,119598.0
62008,9030.0
62008,31137.0
62008,17773.0
12227,10647.0
12227,569.0
12227,5950.0
12227,71763.0
12227,1736.0
13824,28640.0
13824,23659.0
13824,55422.0
13824,16846.0
13824,36423.0
71688,5064.0
71688,34257.0
71688,205258.0
71688,388.0
71688,438859.0
15173,78297.0
15173,78298.0
15173,80678.0
15173,110801.0
15173,42223.0
8291,54421.0
8291,54422.0
8291,9788.0
8291,54423.0
8291,9782.0
13950,9778.0
13950,51944.0
13950,2478.0
13950,76093.0
13950,8170.0
12158,776.0
12158,9780.0
12158,32486.0
12158,66554.0
12158,56902.0
11586,37366.0
11586,5341.0
11586,7071.0
11586,2201.0
11586,57921.0
10008,55636.0
10008,5606.0
10008,19655.0
10008,17353.0
10008,13483.0
2830,18976.0
2830,1234.0
2830,28637.0
2830,4175.0
2830,147.0
12403,63.0
12403,18082.0
12403,18324.0
12403,74568.0
12403,171522.0
34563,2178.0
34563,59174.0
34563,87588.0
34563,9788.0
34563,112566.0
14557,16857.0
14557,19184.0
14557,77028.0
14557,58058.0
14557,69803.0
10368,38225.0
10368,5309.0
10368,23709.0
10368,10978.0
10368,10437.0
10280,31512.0
10280,3266.0
10280,5148.0
10280,14884.0
10280,56152.0
12637,66776.0
12637,380.0
12637,4969.0
12637,73194.0
12637,102441.0
34152,1981.0
34152,18792.0
34152,1737.0
34152,112037.0
34152,112038.0
14434,2632.0
14434,11703.0
14434,9576.0
14434,884.0
14434,52995.0
11470,62596.0
11470,69574.0
11470,69575.0
11470,69576.0
11470,224.0
10741,4173.0
10741,69122.0
10741,18976.0
10741,17628.0
10741,9994.0
24940,2140.0
24940,33260.0
24940,92857.0
24940,29930.0
24940,92859.0
82679,191228.0
82679,1148130.0
82679,151254.0
82679,928532.0
82679,530618.0
2013,8789.0
2013,8925.0
2013,8791.0
2013,7276.0
2013,7275.0
1440,204.0
1440,17178.0
1440,6161.0
1440,17183.0
1440,11315.0
18041,11866.0
18041,11006.0
18041,11661.0
18041,17286.0
18041,4886.0
28029,2882.0
28029,110.0
28029,23626.0
28029,10690.0
28029,41640.0
1123,504.0
1123,15543.0
1123,15544.0
1123,15545.0
1123,15546.0
14033,13446.0
14033,41555.0
14033,8210.0
14033,1893.0
14033,15276.0
87729,1733.0
87729,21245.0
87729,9030.0
87729,12052.0
87729,18766.0
16899,10860.0
16899,25130.0
16899,5470.0
16899,5472.0
16899,124828.0
41317,5401.0
41317,26662.0
41317,30428.0
41317,113.0
41317,7664.0
245700,9191.0
245700,1221056.0
245700,72307.0
245700,72308.0
245700,72305.0
37842,18177.0
37842,20851.0
37842,19117.0
37842,8789.0
37842,7276.0
9045,8198.0
9045,2406.0
9045,8196.0
9045,19062.0
9045,15320.0
44092,1620.0
44092,17120.0
44092,77303.0
44092,96611.0
44092,78869.0
16005,504.0
16005,53714.0
16005,454.0
16005,58356.0
16005,58045.0
44754,10690.0
44754,1892.0
44754,103.0
44754,4756.0
44754,124377.0
23988,59263.0
23988,7633.0
23988,81388.0
23988,77330.0
23988,84270.0
43949,62564.0
43949,236851.0
43949,28412.0
43949,11085.0
43949,4251.0
142,1810.0
142,131.0
142,1811.0
142,1812.0
142,1813.0
9603,5588.0
9603,58150.0
9603,328.0
9603,22226.0
9603,49002.0
10712,1231.0
10712,6065.0
10712,352.0
10712,1276.0
10712,19492.0
243938,52997.0
243938,64342.0
243938,54729.0
243938,36801.0
243938,54812.0
10876,118.0
10876,204.0
10876,73421.0
10876,3895.0
10876,8226.0
86838,72466.0
86838,6807.0
86838,57755.0
86838,4690.0
86838,2887.0
25208,2231.0
25208,10132.0
25208,37042.0
25208,53923.0
25208,42694.0
613,2310.0
613,5644.0
613,680.0
613,8796.0
613,8797.0
1913,3810.0
1913,19907.0
1913,2759.0
1913,19908.0
1913,19909.0
97370,1245.0
97370,136796.0
97370,1034704.0
97370,1047642.0
97370,1047643.0
801,2157.0
801,2178.0
801,11960.0
801,11961.0
801,9257.0
70829,1037.0
70829,19302.0
70829,21485.0
70829,4253.0
70829,54041.0
54518,150810.0
54518,76594.0
54518,57108.0
54518,120724.0
54518,219545.0
44214,524.0
44214,18973.0
44214,1925.0
44214,10767.0
44214,1920.0
240,1158.0
240,3087.0
240,3092.0
240,380.0
240,3096.0
9816,12041.0
9816,11868.0
9816,11703.0
9816,59568.0
9816,11067.0
10131,5139.0
10131,63914.0
10131,63915.0
10131,63916.0
10131,63917.0
339984,9278.0
339984,1164259.0
339984,26291.0
339984,1367322.0
339984,1483525.0
8859,18976.0
8859,57599.0
8859,56128.0
8859,9278.0
8859,80109.0
11967,2880.0
11967,2628.0
11967,38560.0
11967,6952.0
11967,20212.0
239563,1532.0
239563,55536.0
239563,3489.0
239563,1274508.0
239563,40477.0
222899,55638.0
222899,8177.0
222899,35705.0
222899,52847.0
222899,4443.0
4951,1810.0
4951,12041.0
4951,24045.0
4951,40978.0
4951,38582.0
10985,132078.0
10985,13446.0
10985,11664.0
10985,11059.0
10985,21804.0
9644,2880.0
9644,2231.0
9644,16165.0
9644,13472.0
9644,58277.0
332567,59175.0
332567,59129.0
332567,1686692.0
332567,1686693.0
332567,16841.0
1954,18976.0
1954,4766.0
1954,20189.0
1954,20220.0
1954,10128.0
15489,54812.0
15489,1534.0
15489,5376.0
15489,13604.0
15489,2230.0
15250,18284.0
15250,18792.0
15250,17605.0
15250,9788.0
15250,10964.0
22345,3391.0
22345,1062.0
22345,2109.0
22345,12688.0
22345,6844.0
9448,13240.0
9448,38560.0
9448,18979.0
9448,92866.0
9448,822.0
38223,49961.0
38223,12929.0
38223,52475.0
38223,70243.0
38223,4938.0
11186,65683.0
11186,14464.0
11186,26283.0
11186,39113.0
11186,1370.0
136835,17605.0
136835,40036.0
136835,57451.0
136835,36628.0
136835,67913.0
5876,11155.0
5876,4726.0
5876,8332.0
5876,6861.0
5876,13014.0
264660,93210.0
264660,227454.0
264660,25072.0
264660,1457238.0
264660,17199.0
492,3036.0
492,6941.0
492,2229.0
492,6952.0
492,6949.0
25462,2535.0
25462,9779.0
25462,18471.0
25462,17773.0
25462,52116.0
238603,1273197.0
238603,544123.0
238603,1273198.0
238603,1273199.0
238603,6166.0
10691,205.0
10691,19487.0
10691,52374.0
10691,67070.0
10691,121453.0
1251,3899.0
1251,33515.0
1251,33516.0
1251,33517.0
1251,72202.0
5172,879.0
5172,12519.0
5172,41883.0
5172,41884.0
5172,41885.0
58680,9575.0
58680,88059.0
58680,84077.0
58680,138897.0
58680,83102.0
264644,60073.0
264644,1277188.0
264644,11148.0
264644,144160.0
264644,3905.0
14577,77075.0
14577,20788.0
14577,5251.0
14577,54826.0
14577,7167.0
11592,3391.0
